name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Piper divaricatum 	NA	NA	NA	405324	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper dumosum 	NA	NA	NA	538261	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper eucalyptifolium 	NA	NA	NA	538264	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper fuligineum 	NA	NA	NA	538272	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper glabrescens 	NA	NA	NA	405327	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper hispidum 	NA	NA	NA	130401	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper hostmannianum 	NA	NA	NA	511544	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper humistratum 	NA	NA	NA	511545	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper hymenophyllum 	NA	NA	NA	286063	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper inaequale 	NA	NA	NA	538285	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper insipiens 	NA	NA	NA	538286	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper marginatum 	NA	NA	NA	247692	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper nigrum 	NA	NA	NA	13216	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper obliquum 	NA	NA	NA	425162	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper paramaribense 	NA	NA	NA	538324	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper peltatum 	NA	NA	NA	130409	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper phytolaccifolium 	NA	NA	NA	247697	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper piscatorum 	NA	NA	NA	538327	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper reticulatum 	NA	NA	NA	130413	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper trichoneuron 	NA	NA	NA	538362	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper tuberculatum 	NA	NA	NA	247704	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
Piper wachenheimii 	NA	NA	NA	538371	NA	NA	NA	13215	NA	NA	NA	16739	NA	NA	NA	NA	16736	NA	NA	NA	NA	NA	NA	35493	NA	NA	33090	2759
