name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Prionailurus_rubiginosa	NA	NA	NA	61387	NA	NA	NA	37028	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Prionailurus_viverrinus	NA	NA	NA	61388	NA	NA	NA	37028	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Prionailurus_planiceps	NA	NA	NA	61403	NA	NA	NA	37028	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Leopardus_pardalis	NA	NA	NA	32538	NA	NA	NA	46841	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Leopardus_tigrinus	NA	NA	NA	46842	NA	NA	NA	46841	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Leopardus_geoffroyi	NA	NA	NA	46844	NA	NA	NA	46841	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Leopardus_wiedii	NA	NA	NA	61382	NA	NA	NA	46841	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Leopardus_guigna	NA	NA	NA	61386	NA	NA	NA	46841	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Leopardus_colocolo	NA	NA	NA	61406	NA	NA	NA	46841	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Leopardus_jacobita	NA	NA	NA	713925	NA	NA	NA	46841	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Caracal_caracal	NA	NA	NA	61394	NA	NA	NA	61393	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Herpailurus_yaguarondi	NA	NA	NA	61402	NA	NA	NA	61401	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Leptailurus_serval	NA	NA	NA	61405	NA	NA	NA	61404	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Otocolobus_manul	NA	NA	NA	61408	NA	NA	NA	61407	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Profelis_aurata	NA	NA	NA	61412	NA	NA	NA	61411	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Catopuma_badia	NA	NA	NA	61454	NA	NA	NA	61453	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Catopuma_temminckii	NA	NA	NA	61455	NA	NA	NA	61453	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Puma_concolor	NA	NA	NA	9696	NA	NA	NA	146712	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Panthera_leo	NA	NA	NA	9689	NA	NA	NA	9688	NA	NA	338153	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Panthera_onca	NA	NA	NA	9690	NA	NA	NA	9688	NA	NA	338153	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Panthera_pardus	NA	NA	NA	9691	NA	NA	NA	9688	NA	NA	338153	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Panthera_tigris	NA	NA	NA	9694	NA	NA	NA	9688	NA	NA	338153	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Uncia_uncia	NA	NA	NA	29064	NA	NA	NA	29063	NA	NA	338153	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Pardofelis_marmorata	NA	NA	NA	61410	NA	NA	NA	61409	NA	NA	338153	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Neofelis_nebulosa	NA	NA	NA	61452	NA	NA	NA	61451	NA	NA	338153	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Neofelis_diardi	NA	NA	NA	427616	NA	NA	NA	61451	NA	NA	338153	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Smilodon_fatalis	NA	NA	NA	13266	NA	NA	NA	13265	NA	NA	NA	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Smilodon_populator	NA	NA	NA	339609	NA	NA	NA	13265	NA	NA	NA	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Miracinonyx_trumani	NA	NA	NA	339612	NA	NA	NA	339611	NA	NA	NA	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Homotherium_serum	NA	NA	NA	339614	NA	NA	NA	339613	NA	NA	NA	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
